,video_name_8,video_gk_8, frame_count_8,video_name_16,video_gk_16, frame_count_16
550,HavatHabaron_D20210824_Pn2_SSummer_N00003_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7120,4856,HavatHabaron_D20210824_Pn2_SSummer_N00003_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V01_Js02_P00_T25_flir,2511,4820
551,AshdodWestHotel_SbBeach_D20220215_Pn0_SWinter_N00029_CtUrban_H030_LcSunlight_Ds00500_LtNone_LfPlateaus_VrNone_StMix_LdTopLight_P00_V05_Mc00_B00_Js00_Dr00_T20_TsTrainVald_Set000_MWIR_unknown-8bit,6197,4888,AshdodWestHotel_SbBeach_D20220215_Pn0_SWinter_N00029_CtUrban_H030_LcSunlight_Ds00500_LtNone_LfPlateaus_VrNone_StMix_LdTopLight_P00_V05_Mc00_B00_Js00_Dr00_T20_TsTrainVald_Set000,2050,4969
552,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00043_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6526,4936,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00043_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2231,4906
553,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00004_CtUrban_H030_LcFullDaylight_Ds06000_LtNone_LfPlateaus_VrForest_StNatural_LdBackLight_B00_V10_Js00_P00_T30_MWIR_unknown-8bit,7027,4967,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00004_CtUrban_H030_LcFullDaylight_Ds06000_LtNone_LfPlateaus_VrForest_StNatural_LdBackLight_B00_V10_Js00_P00_T30_flir,2728,4927
554,HavatHabaron_D20210824_Pn2_SSummer_N00042_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7140,5026,HavatHabaron_D20210824_Pn2_SSummer_N00042_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2531,5003
555,HavatHabaron_D20210825_Pn2_SSummer_N00049_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,7223,5027,HavatHabaron_D20210825_Pn2_SSummer_N00049_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V00_Js00_P00_T30_flir,2614,4982
556,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00021_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfDunes_VrDesert_StMix_LdBackLight_B00_V03_Js00_P12_T30_MWIR_unknown-8bit,6986,5028,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00021_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfDunes_VrDesert_StMix_LdBackLight_B00_V03_Js00_P12_T30_flir,2697,5002
557,AshdodPort_D20210802_Pn2_SSummer_N00120_CtNone_H035_LcStarlight_Ds03500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6460,5166,AshdodPort_D20210802_Pn2_SSummer_N00120_CtNone_H035_LcStarlight_Ds03500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2045,5149
558,AshdodPort_D20210802_Pn2_SSummer_N00088_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6421,5173,AshdodPort_D20210802_Pn2_SSummer_N00088_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_flir,2017,5159
559,HavatHabaron_D20210825_Pn2_SSummer_N00043_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V00_Js00_P05_T30_MWIR_unknown-8bit,7217,5219,HavatHabaron_D20210825_Pn2_SSummer_N00043_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V00_Js00_P05_T30_flir,2608,5177
560,HavatHabaron_D20210824_Pn2_SSummer_N00039_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7137,5225,HavatHabaron_D20210824_Pn2_SSummer_N00039_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2528,5185
561,HavatHabaron_D20210825_Pn2_SSummer_N00054_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_MWIR_unknown-8bit,7228,5264,HavatHabaron_D20210825_Pn2_SSummer_N00054_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_flir,2619,5249
562,AshdodPort_D20210802_Pn2_SSummer_N00083_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6413,5276,AshdodPort_D20210802_Pn2_SSummer_N00083_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_flir,2012,5271
563,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00047_CtUrban_H030_LcDeepTwilight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdSideLight_B00_V00_Js00_P20_T25_MWIR_unknown-8bit,7022,5283,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00047_CtUrban_H030_LcDeepTwilight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdSideLight_B00_V00_Js00_P20_T25_flir,2723,5266
564,HavatHabaron_D20210824_Pn2_SSummer_N00047_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7145,5391,HavatHabaron_D20210824_Pn2_SSummer_N00047_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2536,5362
565,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00037_CtNone_H030_LcFullDaylight_Ds06000_LtNone_LfHills_VrForest_StNatural_LdSideLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,7007,5432,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00037_CtNone_H030_LcFullDaylight_Ds06000_LtNone_LfHills_VrForest_StNatural_LdSideLight_B00_V00_Js00_P00_T30_flir,2713,5406
566,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00045_CtNone_H030_LcDeepTwilight_Ds04000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_MWIR_unknown-8bit,7080,5441,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00045_CtNone_H030_LcDeepTwilight_Ds04000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_flir,2761,5430
567,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00055_CtUninhabited_H010_LcDeepTwilight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6546,5509,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00055_CtUninhabited_H010_LcDeepTwilight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2243,5496
568,EinYahav_Sbnearroad_D20211109_Pn2_SSummer_N00056_CtUninhabited_H015_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P00_V02_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6624,5565,EinYahav_Sbnearroad_D20211109_Pn2_SSummer_N00056_CtUninhabited_H015_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P00_V02_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2314,5530
569,AshdodPort_D20210802_Pn2_SSummer_N00089_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6422,5609,AshdodPort_D20210802_Pn2_SSummer_N00089_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_flir,2018,5572
570,HavatHabaron_D20210824_Pn2_SSummer_N00021_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7134,5640,HavatHabaron_D20210824_Pn2_SSummer_N00021_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_flir,2525,5602
571,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00017_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,7047,5645,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00017_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_flir,2741,5613
572,HavatHabaron_D20210824_Pn2_SSummer_N00064_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P09_T25_MWIR_unknown-8bit,7161,5646,HavatHabaron_D20210824_Pn2_SSummer_N00064_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P09_T25_flir,2552,5610
573,AshdodWestHotel_SbBigShips_D20220215_Pn0_SWinter_N00037_CtUrban_H030_LcSunlight_Ds05000_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js00_Dr00_T20_TsTrainVald_Set000_MWIR_unknown-8bit,6205,5686,AshdodWestHotel_SbBigShips_D20220215_Pn0_SWinter_N00037_CtUrban_H030_LcSunlight_Ds05000_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js00_Dr00_T20_TsTrainVald_Set000,2057,5792
574,AshdodPort_D20210802_Pn2_SSummer_N00104_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6442,5704,AshdodPort_D20210802_Pn2_SSummer_N00104_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_flir,2029,5673
575,Harel_D20211012_115149_SSummer_N00114_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V02_Js00_P00_T22_MWIR_unknown-8bit,6948,5716,Harel_D20211012_115149_SSummer_N00114_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V02_Js00_P00_T22_flir,2497,5774
576,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00023_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfDunes_VrDesert_StMix_LdBackLight_B00_V03_Js00_P12_T30_MWIR_unknown-8bit,6988,5763,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00023_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfDunes_VrDesert_StMix_LdBackLight_B00_V03_Js00_P12_T30_flir,2699,5736
577,HavatHabaron_D20210824_Pn2_SSummer_N00063_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P09_T25_MWIR_unknown-8bit,7160,5815,HavatHabaron_D20210824_Pn2_SSummer_N00063_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P09_T25_flir,2551,5794
578,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00042_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsNegative_Set000_MWIR_unknown-8bit,6524,5816,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00042_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsNegative_Set000_flir,2230,5769
579,HavatHabaron_D20210825_Pn2_SSummer_N00037_CtUrban_H080_LcFullDaylight_Ds00500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P09_T30_MWIR_unknown-8bit,7212,5839,HavatHabaron_D20210825_Pn2_SSummer_N00037_CtUrban_H080_LcFullDaylight_Ds00500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P09_T30_flir,2603,5799
580,HavatHabaron_D20210825_Pn2_SSummer_N00038_CtUrban_H080_LcFullDaylight_Ds00500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P01_T30_MWIR_unknown-8bit,7213,5839,HavatHabaron_D20210825_Pn2_SSummer_N00038_CtUrban_H080_LcFullDaylight_Ds00500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P01_T30_flir,2604,5839
581,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00048_CtNone_H030_LcDeepTwilight_Ds03000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_MWIR_unknown-8bit,7081,5891,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00048_CtNone_H030_LcDeepTwilight_Ds03000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_flir,2762,5877
582,AshdodPort_D20210802_Pn2_SSummer_N00085_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6416,5925,AshdodPort_D20210802_Pn2_SSummer_N00085_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_flir,2014,5917
583,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00037_CtRustic_H030_LcSunlight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdSideLight_B02_V00_Js00_P00_T30_MWIR_unknown-8bit,7072,5988,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00037_CtRustic_H030_LcSunlight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdSideLight_B02_V00_Js00_P00_T30_flir,2757,5977
584,Harel_D20211012_115149_SSummer_N00003_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,6862,6147,Harel_D20211012_115149_SSummer_N00003_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P00_T30_flir,2428,6205
585,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00014_CtUrban_H030_LcSunlight_Ds02800_LtWavelets_LfSea_VrNone_StStaged_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6243,6184,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00014_CtUrban_H030_LcSunlight_Ds02800_LtWavelets_LfSea_VrNone_StStaged_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2082,6250
586,HavatHabaron_D20210824_Pn2_SSummer_N00083_CtUrban_H080_LcDeepTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P00_T25_MWIR_unknown-8bit,7176,6206,HavatHabaron_D20210824_Pn2_SSummer_N00083_CtUrban_H080_LcDeepTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V02_Js00_P00_T25_flir,2567,6174
587,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00054_CtNone_H030_LcQuarterMoon_Ds02000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_MWIR_unknown-8bit,7085,6207,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00054_CtNone_H030_LcQuarterMoon_Ds02000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B02_V00_Js00_P00_T30_flir,2766,6198
588,HavatHabaron_D20210824_Pn2_SSummer_N00066_CtUrban_H080_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V20_Js00_P00_T25_MWIR_unknown-8bit,7163,6211,HavatHabaron_D20210824_Pn2_SSummer_N00066_CtUrban_H080_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V20_Js00_P00_T25_flir,2554,6170
589,HavatHabaron_D20210824_Pn2_SSummer_N00091_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,7184,6221,HavatHabaron_D20210824_Pn2_SSummer_N00091_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2575,6189
590,AshdodPort_D20210802_Pn2_SSummer_N00122_CtNone_H035_LcStarlight_Ds02500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6462,6288,AshdodPort_D20210802_Pn2_SSummer_N00122_CtNone_H035_LcStarlight_Ds02500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2047,6257
591,AshdodPort_D20210802_Pn2_SSummer_N00123_CtNone_H035_LcStarlight_Ds01500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6463,6318,AshdodPort_D20210802_Pn2_SSummer_N00123_CtNone_H035_LcStarlight_Ds01500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2048,6299
592,HavatHabaron_D20210824_Pn2_SSummer_N00020_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7133,6414,HavatHabaron_D20210824_Pn2_SSummer_N00020_CtUrban_H080_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_flir,2524,6370
593,HavatHabaron_D20210825_Pn2_SSummer_N00020_CtRustic_H080_LcFullDaylight_Ds06500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,7199,6539,HavatHabaron_D20210825_Pn2_SSummer_N00020_CtRustic_H080_LcFullDaylight_Ds06500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P00_T30_flir,2590,6498
594,AshdodPort_D20210802_Pn2_SSummer_N00111_CtNone_H035_LcDeepTwilight_Ds01000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6451,6552,AshdodPort_D20210802_Pn2_SSummer_N00111_CtNone_H035_LcDeepTwilight_Ds01000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2036,6527
595,AshdodPort_D20210802_Pn2_SSummer_N00020_CtNone_H035_LcSunlight_Ds04000_LtCalm_LfSea_VrNone_StStaged_LdBackLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6345,6665,AshdodPort_D20210802_Pn2_SSummer_N00020_CtNone_H035_LcSunlight_Ds04000_LtCalm_LfSea_VrNone_StStaged_LdBackLight_B02_V00_Js02_P07_T28_flir,1962,6654
596,HavatHabaron_D20210824_Pn2_SSummer_N00040_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7138,6753,HavatHabaron_D20210824_Pn2_SSummer_N00040_CtUrban_H080_LcSunlight_Ds03500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2529,6716
597,HavatHabaron_D20210824_Pn2_SSummer_N00089_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,7182,6779,HavatHabaron_D20210824_Pn2_SSummer_N00089_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2573,6762
598,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00003_CtNone_H030_LcFullDaylight_Ds00000_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P04_T30_MWIR_unknown-8bit,7088,6950,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00003_CtNone_H030_LcFullDaylight_Ds00000_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P04_T30_flir,2769,6941
599,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00030_CtUrban_H030_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StMix_LdTopLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,7060,7420,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00030_CtUrban_H030_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StMix_LdTopLight_B01_V00_Js00_P00_T30_flir,2750,7400
600,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00004_CtNone_H030_LcFullDaylight_Ds06700_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P04_T30_MWIR_unknown-8bit,7089,7428,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00004_CtNone_H030_LcFullDaylight_Ds06700_LtWavelets_LfSea_VrNone_StNatural_LdBackLight_B02_V00_Js00_P04_T30_flir,2770,7405
601,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00018_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,7049,7608,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00018_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_flir,2742,7586
602,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00027_CtUrban_H030_LcSunlight_Ds01500_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_B00_V00_Js00_P20_T30_MWIR_unknown-8bit,7116,8001,RitzCarltonHerzliya_D20210708_Pn2_SSummer_N00027_CtUrban_H030_LcSunlight_Ds01500_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_B00_V00_Js00_P20_T30_flir,2786,7962
603,AshdodPort_D20210802_Pn2_SSummer_N00098_CtNone_H035_LcSunlight_Ds02500_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6438,8080,AshdodPort_D20210802_Pn2_SSummer_N00098_CtNone_H035_LcSunlight_Ds02500_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_flir,2027,8046
604,HavatHabaron_D20210824_Pn2_SSummer_N00010_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7123,8091,HavatHabaron_D20210824_Pn2_SSummer_N00010_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V01_Js02_P00_T25_flir,2514,8065
605,AshdodPort_D20210802_Pn2_SSummer_N00114_CtNone_H035_LcStarlight_Ds03500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6454,8168,AshdodPort_D20210802_Pn2_SSummer_N00114_CtNone_H035_LcStarlight_Ds03500_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2039,8144
606,HavatHabaron_D20210824_Pn2_SSummer_N00053_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7151,8302,HavatHabaron_D20210824_Pn2_SSummer_N00053_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2542,8363
607,AshdodPort_D20210802_Pn2_SSummer_N00093_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6430,8404,AshdodPort_D20210802_Pn2_SSummer_N00093_CtNone_H035_LcSunlight_Ds03000_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_flir,2022,8371
608,Tracker_D20211012_115149_SSummer_N00049_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P05_T25_MWIR_unknown-8bit,6961,8442,Tracker_D20211012_115149_SSummer_N00049_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P05_T25_flir,2509,8523
609,AshdodPort_D20210802_Pn2_SSummer_N00075_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6402,8489,AshdodPort_D20210802_Pn2_SSummer_N00075_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,2004,8461
